Date,Returns
8/03/05,0.0027
8/04/05,-0.008
8/05/05,-0.0045
8/08/05,-0.005
8/09/05,0.0066
8/10/05,-0.009
8/11/05,0.0069
8/12/05,-0.0082
8/15/05,0.0054
8/16/05,-0.0114
8/17/05,0.0072
8/18/05,-0.0063
8/19/05,0.0001
8/22/05,0.0021
8/23/05,-0.0009
8/24/05,-0.005
8/25/05,0.0012
8/26/05,-0.0041
8/29/05,0.0064
8/30/05,-0.0013
8/31/05,0.008
9/01/05,-0.0032
9/02/05,-0.0026
9/06/05,0.0123
9/07/05,0.0012
9/08/05,-0.0012
9/09/05,0.0038
9/12/05,0.0022
9/13/05,-0.0014
9/14/05,-0.0087
9/15/05,-0.0035
9/16/05,0.0066
9/19/05,-0.0071
9/20/05,-0.0052
9/21/05,-0.0122
9/22/05,0.0012
9/23/05,0.0038
9/26/05,-0.0009
9/27/05,-0.0035
9/28/05,0.0034
9/29/05,0.0108
9/30/05,0.0061
10/03/05,0.0005
10/04/05,-0.0093
10/05/05,-0.0148
10/06/05,-0.0084
10/07/05,0.0016
10/10/05,-0.0069
10/11/05,-0.0072
10/12/05,-0.0088
10/13/05,0.0033
10/14/05,0.0048
10/17/05,0.001
10/18/05,-0.0047
10/19/05,0.0133
10/20/05,-0.0097
10/21/05,0.0072
10/24/05,0.0143
10/25/05,-0.0056
10/26/05,-0.0021
10/27/05,-0.0126
10/28/05,0.0105
10/31/05,0.0132
11/01/05,-0.0021
11/02/05,0.0131
11/03/05,0.0057
11/04/05,0.0043
11/07/05,0.0031
11/08/05,-0.0022
11/09/05,0.0004
11/10/05,0.0083
11/11/05,0.0019
11/14/05,0.0012
11/15/05,-0.0042
11/16/05,0.0024
11/17/05,0.0147
11/18/05,0.0031
11/21/05,0.0022
11/22/05,0.0065
11/23/05,0.0041
11/25/05,0.0021
11/28/05,-0.0057
11/29/05,-0.003
11/30/05,-0.0007
12/01/05,0.0156
12/02/05,0.0007
12/05/05,-0.0069
12/06/05,0.0025
12/07/05,-0.0031
12/08/05,-0.0063
12/09/05,0.0059
12/12/05,0.0017
12/13/05,-0.0009
12/14/05,-0.0009
12/15/05,-0.0017
12/16/05,-0.0025
12/19/05,-0.0116
12/20/05,-0.0017
12/21/05,0.0021
12/22/05,0.0063
12/23/05,0.0018
12/27/05,-0.0088
12/28/05,0.0003
12/29/05,-0.0049
12/30/05,-0.0057
1/03/06,0.0176
1/04/06,0.0096
1/05/06,0.0079
1/06/06,0.0152
1/09/06,0.0043
1/10/06,-0.0001
1/11/06,0.0066
1/12/06,-0.0058
1/13/06,-0.0016
1/17/06,-0.0097
1/18/06,-0.0089
1/19/06,0.0099
1/20/06,-0.0253
1/23/06,-0.0002
1/24/06,0.0057
1/25/06,-0.0003
1/26/06,0.0078
1/27/06,0.0076
1/30/06,0.0027
1/31/06,-0.0052
2/01/06,0.004
2/02/06,-0.0144
2/03/06,-0.0065
2/06/06,-0.0021
2/07/06,-0.0024
2/08/06,0.0151
2/09/06,-0.0042
2/10/06,0.0038
2/13/06,-0.0082
2/14/06,0.0114
2/15/06,0.0036
2/16/06,0.0106
2/17/06,-0.0057
2/21/06,-0.0098
2/22/06,0.0071
2/23/06,-0.0033
2/24/06,0.0005
2/27/06,0.0101
2/28/06,-0.0106
3/01/06,0.0177
3/02/06,-0.0003
3/03/06,-0.0038
3/06/06,-0.0044
3/07/06,-0.0071
3/08/06,-0.0003
3/09/06,-0.0062
3/10/06,0.005
3/13/06,0.002
3/14/06,0.0115
3/15/06,0.0067
3/16/06,-0.0059
3/17/06,0.0029
3/20/06,0.0025
3/21/06,-0.0058
3/22/06,0.0019
3/23/06,-0.0017
3/24/06,0.0051
3/27/06,0.001
3/28/06,-0.0071
3/29/06,0.0152
3/30/06,0.0005
3/31/06,-0.0028
4/03/06,0.0032
4/04/06,0.0034
4/05/06,0.007
4/06/06,0.0005
4/07/06,-0.0098
4/10/06,-0.0031
4/11/06,-0.0086
4/12/06,0.001
4/13/06,0.0033
4/17/06,-0.008
4/18/06,0.0192
4/19/06,0.0004
4/20/06,-0.0004
4/21/06,-0.0072
4/24/06,-0.0033
4/25/06,0.0012
4/26/06,0.0039
4/27/06,0.0066
4/28/06,-0.0156
5/01/06,-0.005
5/02/06,0.0024
5/03/06,-0.0018
5/04/06,0.0064
5/05/06,0.0066
5/08/06,0.0012
5/09/06,-0.0027
5/10/06,-0.0083
5/11/06,-0.0209
5/12/06,-0.0088
5/15/06,-0.0006
5/16/06,-0.0055
5/17/06,-0.0132
5/18/06,-0.0054
5/19/06,0.0061
5/22/06,-0.0076
5/23/06,-0.0062
5/24/06,0.0056
5/25/06,0.0122
5/26/06,0.0054
5/30/06,-0.019
5/31/06,0.005
6/01/06,0.0189
6/02/06,-0.0028
6/05/06,-0.0175
6/06/06,-0.0016
6/07/06,-0.0088
6/08/06,-0.0064
6/09/06,-0.0054
6/12/06,-0.0184
6/13/06,-0.0044
6/14/06,0.0076
6/15/06,0.0261
6/16/06,-0.0032
6/19/06,-0.0057
6/20/06,-0.0021
6/21/06,0.0139
6/22/06,-0.0103
6/23/06,-0.0015
6/26/06,0.0036
6/27/06,-0.013
6/28/06,0.0049
6/29/06,0.0253
6/30/06,-0.0021
7/03/06,0.0085
7/05/06,-0.0147
7/06/06,0.0004
7/07/06,-0.0113
7/10/06,-0.009
7/11/06,0.005
7/12/06,-0.0174
7/13/06,-0.0173
7/14/06,-0.0048
7/17/06,0.0027
7/18/06,0.0031
7/19/06,0.0159
7/20/06,-0.0133
7/21/06,-0.0125
7/24/06,0.0181
7/25/06,0.008
7/26/06,0.0015
7/27/06,-0.0022
7/28/06,0.0182
7/31/06,-0.0023
8/01/06,-0.0139
8/02/06,0.0113
8/03/06,0.0028
8/04/06,-0.0026
8/07/06,-0.006
8/08/06,-0.0033
8/09/06,0.003
8/10/06,0.0065
8/11/06,-0.006
8/14/06,0.007
8/15/06,0.0223
8/16/06,0.0151
8/17/06,0.005
8/18/06,0.0044
8/21/06,-0.0073
8/22/06,0.001
8/23/06,-0.0054
8/24/06,0.0025
8/25/06,0.0024
8/28/06,0.0092
8/29/06,0.0071
8/30/06,0.0072
8/31/06,-0.0023
9/01/06,0.0045
9/05/06,0.0038
9/06/06,-0.0154
9/07/06,-0.0056
9/08/06,0.0071
9/11/06,0.0071
9/12/06,0.0165
9/13/06,0.0022
9/14/06,0.0021
9/15/06,0.0013
9/18/06,-0.001
9/19/06,-0.0046
9/20/06,0.0158
9/21/06,-0.008
9/22/06,-0.0056
9/25/06,0.015
9/26/06,0.006
9/27/06,-0.005
9/28/06,0.003
9/29/06,-0.0024
10/02/06,-0.0058
10/03/06,0.0032
10/04/06,0.0161
10/05/06,0.0005
10/06/06,-0.0014
10/09/06,0.0041
10/10/06,0.0013
10/11/06,-0.0007
10/12/06,0.0154
10/13/06,0.0064
10/16/06,0.0007
10/17/06,-0.0071
10/18/06,-0.0023
10/19/06,0.0021
10/20/06,0.0033
10/23/06,0.006
10/24/06,-0.0049
10/25/06,0.0048
10/26/06,0.0081
10/27/06,-0.0115
10/30/06,0.0039
10/31/06,0.0013
11/01/06,-0.0097
11/02/06,0.0006
11/03/06,-0.0023
11/06/06,0.0133
11/07/06,0.0035
11/08/06,0.0025
11/09/06,-0.0016
11/10/06,0.0017
11/13/06,0.0062
11/14/06,0.0092
11/15/06,0.0002
11/16/06,0.0044
11/17/06,-0.0001
11/20/06,0.0016
11/21/06,-0.0005
11/22/06,0.0054
11/24/06,-0.0025
11/27/06,-0.0208
11/28/06,0.0036
11/29/06,0.0074
11/30/06,0.0022
12/01/06,-0.0065
12/04/06,0.0128
12/05/06,0.0025
12/06/06,-0.0026
12/07/06,-0.0064
12/08/06,0.0035
12/11/06,0.0038
12/12/06,-0.0029
12/13/06,0.0009
12/14/06,0.0084
12/15/06,0.0014
12/18/06,-0.0064
12/19/06,-0.0023
12/20/06,0
12/21/06,-0.0041
12/22/06,-0.0068
12/26/06,0.0056
12/27/06,0.0074
12/28/06,-0.0016
12/29/06,-0.0029
1/03/07,0.0028
1/04/07,0.012
1/05/07,-0.0083
1/08/07,0.0033
1/09/07,0.0015
1/10/07,0.0058
1/11/07,0.0094
1/12/07,0.0049
1/16/07,-0.0021
1/17/07,-0.0083
1/18/07,-0.011
1/19/07,-0.0001
1/22/07,-0.0068
1/23/07,0.0013
1/24/07,0.0156
1/25/07,-0.0107
1/26/07,0.0012
1/29/07,0.002
1/30/07,0.0054
1/31/07,0.0055
2/01/07,-0.0018
2/02/07,0.0039
2/05/07,-0.0008
2/06/07,-0.0022
2/07/07,0.0065
2/08/07,0.0001
2/09/07,-0.0115
2/12/07,-0.0051
2/13/07,0.0053
2/14/07,0.0107
2/15/07,0.0034
2/16/07,-0.0008
2/20/07,0.0047
2/21/07,-0.0009
2/22/07,0.0026
2/23/07,-0.0031
2/26/07,-0.0027
2/27/07,-0.039
2/28/07,0.0071
3/01/07,-0.0018
3/02/07,-0.0143
3/05/07,-0.0081
3/06/07,0.0177
3/07/07,-0.0055
3/08/07,0.0064
3/09/07,0.0003
3/12/07,0.0074
3/13/07,-0.0183
3/14/07,0.0098
3/15/07,0.0002
3/16/07,-0.0016
3/19/07,0.0091
3/20/07,0.0056
3/21/07,0.0188
3/22/07,-0.0024
3/23/07,-0.0022
3/26/07,0.0027
3/27/07,-0.0051
3/28/07,-0.0086
3/29/07,0.0008
3/30/07,0.0022
4/02/07,0.0032
4/03/07,0.0104
4/04/07,0.0035
4/05/07,0.0049
4/09/07,-0.0012
4/10/07,0.002
4/11/07,-0.0076
4/12/07,0.008
4/13/07,0.0032
4/16/07,0.0082
4/17/07,0.0011
4/18/07,-0.0027
4/19/07,-0.0011
4/20/07,0.0081
4/23/07,-0.0029
4/24/07,0.0032
4/25/07,0.0088
4/26/07,0.0007
4/27/07,0.0009
4/30/07,-0.0091
5/01/07,0.0035
5/02/07,0.0091
5/03/07,0.0063
5/04/07,0.0026
5/07/07,0.0008
5/08/07,0.0017
5/09/07,0.002
5/10/07,-0.0119
5/11/07,0.0127
5/14/07,-0.0043
5/15/07,-0.0046
5/16/07,0.0099
5/17/07,-0.0028
5/18/07,0.0068
5/21/07,0.0055
5/22/07,0.0018
5/23/07,-0.0048
5/24/07,-0.0148
5/25/07,0.0087
5/29/07,0.0046
5/30/07,0.0093
5/31/07,0.0032
6/01/07,0.0008
6/04/07,0.0029
6/05/07,-0.0037
6/06/07,-0.0082
6/07/07,-0.0169
6/08/07,0.0142
6/11/07,-0.0013
6/12/07,-0.01
6/13/07,0.0133
6/14/07,0.0075
6/15/07,0.0075
6/18/07,0.0007
6/19/07,0.0012
6/20/07,-0.0105
6/21/07,0.0085
6/22/07,-0.0111
6/25/07,-0.0029
6/26/07,-0.0016
6/27/07,0.0104
6/28/07,0.0015
6/29/07,-0.0019
7/02/07,0.01
7/03/07,0.0056
7/05/07,0.0036
7/06/07,0.0033
7/09/07,-0.0007
7/10/07,-0.011
7/11/07,0.0056
7/12/07,0.0174
7/13/07,0.0002
7/16/07,0.0007
7/17/07,0.0045
7/18/07,-0.0053
7/19/07,0.0097
7/20/07,-0.0105
7/23/07,0.0053
7/24/07,-0.0148
7/25/07,0.0014
7/26/07,-0.0186
7/27/07,-0.0157
7/30/07,0.0074
7/31/07,-0.0152
8/01/07,0.0082
8/02/07,0.0088
8/03/07,-0.0234
8/06/07,0.0112
8/07/07,0
8/08/07,0.0129
8/09/07,-0.0246
8/10/07,-0.0005
8/13/07,0.0053
8/14/07,-0.0171
8/15/07,-0.0162
8/16/07,-0.0068
8/17/07,0.0192
8/20/07,0.0001
8/21/07,0.0043
8/22/07,0.0127
8/23/07,0.0009
8/24/07,0.0145
8/27/07,-0.0049
8/28/07,-0.0231
8/29/07,0.0264
8/30/07,0.0004
8/31/07,0.0113
9/04/07,0.0132
9/05/07,-0.0095
9/06/07,0.0031
9/07/07,-0.0193
9/10/07,-0.0015
9/11/07,0.0138
9/12/07,-0.0042
9/13/07,0.0036
9/14/07,-0.0021
9/17/07,-0.0059
9/18/07,0.022
9/19/07,0.0053
9/20/07,-0.0012
9/21/07,0.007
9/24/07,-0.0016
9/25/07,0.0085
9/26/07,0.0044
9/27/07,0.0018
9/28/07,-0.0021
10/01/07,0.0125
10/02/07,0.0006
10/03/07,-0.0072
10/04/07,0.002
10/05/07,0.0113
10/08/07,0.003
10/09/07,0.0058
10/10/07,0.0011
10/11/07,-0.011
10/12/07,0.0099
10/15/07,-0.008
10/16/07,-0.0031
10/17/07,0.0097
10/18/07,0.0007
10/19/07,-0.0239
10/22/07,0.0077
10/23/07,0.0115
10/24/07,-0.0084
10/25/07,-0.0085
10/26/07,0.0189
10/29/07,0.0042
10/30/07,-0.001
10/31/07,0.015
11/01/07,-0.0194
11/02/07,0.0057
11/05/07,-0.0041
11/06/07,0.0094
11/07/07,-0.0249
11/08/07,-0.0236
11/09/07,-0.0265
11/12/07,-0.0155
11/13/07,0.034
11/14/07,-0.0134
11/15/07,-0.0063
11/16/07,0.0103
11/19/07,-0.0173
11/20/07,0.0017
11/21/07,-0.0139
11/23/07,0.0122
11/26/07,-0.0229
11/27/07,0.013
11/28/07,0.0288
11/29/07,0.0039
11/30/07,-0.0031
12/03/07,-0.0065
12/04/07,-0.0038
12/05/07,0.0173
12/06/07,0.0129
12/07/07,0.0002
12/10/07,0.0038
12/11/07,-0.0168
12/12/07,0.0115
12/13/07,0.0017
12/14/07,-0.0111
12/17/07,-0.0205
12/18/07,0.0067
12/19/07,-0.0004
12/20/07,0.0144
12/21/07,0.0164
12/24/07,0.0077
12/26/07,0.0037
12/27/07,-0.0155
12/28/07,0.0009
12/31/07,-0.0105
1/02/08,-0.0182
1/03/08,-0.0018
1/04/08,-0.036
1/07/08,-0.0049
1/08/08,-0.0262
1/09/08,0.0128
1/10/08,0.0066
1/11/08,-0.0202
1/14/08,0.0197
1/15/08,-0.022
1/16/08,-0.0125
1/17/08,-0.0194
1/18/08,-0.0069
1/22/08,-0.0244
1/23/08,0.0049
1/24/08,0.0211
1/25/08,-0.0131
1/28/08,0.0092
1/29/08,0.006
1/30/08,-0.0033
1/31/08,0.0143
2/01/08,0.0108
2/04/08,-0.0109
2/05/08,-0.0309
2/06/08,-0.0104
2/07/08,0.0004
2/08/08,0.0065
2/11/08,0.0092
2/12/08,0.0036
2/13/08,0.0248
2/14/08,-0.0161
2/15/08,-0.0018
2/19/08,-0.0134
2/20/08,0.007
2/21/08,-0.0097
2/22/08,0.0052
2/25/08,0.01
2/26/08,0.0085
2/27/08,0.0034
2/28/08,-0.0064
2/29/08,-0.025
3/03/08,-0.0031
3/04/08,-0.0006
3/05/08,0.0082
3/06/08,-0.0185
3/07/08,-0.0023
3/10/08,-0.0141
3/11/08,0.0318
3/12/08,-0.0056
3/13/08,0.0024
3/14/08,-0.0207
3/17/08,-0.0048
3/18/08,0.0386
3/19/08,-0.0244
3/20/08,0.0171
3/24/08,0.0268
3/25/08,0.0042
3/26/08,-0.011
3/27/08,-0.0169
3/28/08,-0.0058
3/31/08,0.0078
4/01/08,0.033
4/02/08,-0.0026
4/03/08,0.002
4/04/08,0.0002
4/07/08,-0.0002
4/08/08,-0.0062
4/09/08,-0.0072
4/10/08,0.0103
4/11/08,-0.0258
4/14/08,-0.0041
4/15/08,0.0002
4/16/08,0.0252
4/17/08,0.0008
4/18/08,0.0251
4/21/08,0.0054
4/22/08,-0.011
4/23/08,0.0131
4/24/08,0.0097
4/25/08,-0.0064
4/28/08,-0.0017
4/29/08,0.0059
4/30/08,-0.0059
5/01/08,0.0288
5/02/08,-0.0005
5/05/08,-0.0058
5/06/08,0.008
5/07/08,-0.0119
5/08/08,0.0057
5/09/08,-0.0037
5/12/08,0.0125
5/13/08,0.003
5/14/08,0.0061
5/15/08,0.016
5/16/08,-0.0007
5/19/08,-0.0026
5/20/08,-0.0145
5/21/08,-0.0155
5/22/08,0.0058
5/23/08,-0.0081
5/27/08,0.0142
5/28/08,0.0041
5/29/08,0.0074
5/30/08,0.0046
6/02/08,-0.0127
6/03/08,-0.0044
6/04/08,0.0076
6/05/08,0.018
6/06/08,-0.0283
6/09/08,-0.005
6/10/08,-0.004
6/11/08,-0.0217
6/12/08,0.0051
6/13/08,0.0192
6/16/08,0.0011
6/17/08,-0.007
6/18/08,-0.0126
6/19/08,0.0104
6/20/08,-0.0243
6/23/08,-0.0056
6/24/08,-0.0051
6/25/08,0.0137
6/26/08,-0.0329
6/27/08,-0.0054
6/30/08,-0.003
7/01/08,-0.0003
7/02/08,-0.0174
7/03/08,-0.0014
7/07/08,0.0023
7/08/08,0.0131
7/09/08,-0.0268
7/10/08,0.0107
7/11/08,-0.0073
7/14/08,-0.0085
7/15/08,0.0016
7/16/08,0.0215
7/17/08,0.0094
7/18/08,-0.0073
7/21/08,-0.0051
7/22/08,0.0011
7/23/08,0.0157
7/24/08,-0.0195
7/25/08,0.0094
7/28/08,-0.0211
7/29/08,0.0188
7/30/08,0.0062
7/31/08,-0.0042
8/01/08,-0.0062
8/04/08,-0.0046
8/05/08,0.0281
8/06/08,0.0076
8/07/08,-0.0046
8/08/08,0.024
8/11/08,0.0087
8/12/08,-0.0029
8/13/08,-0.0016
8/14/08,0.0066
8/15/08,0.0036
8/18/08,-0.0131
8/19/08,-0.0143
8/20/08,0.0017
8/21/08,-0.0021
8/22/08,0.0155
8/25/08,-0.019
8/26/08,-0.002
8/27/08,0.0092
8/28/08,0.013
8/29/08,-0.0189
9/02/08,-0.0076
9/03/08,-0.0109
9/04/08,-0.0321
9/05/08,-0.0032
9/08/08,0.012
9/09/08,-0.0207
9/10/08,0.0026
9/11/08,0.0085
9/12/08,0.0015
9/15/08,-0.0383
9/16/08,0.0035
9/17/08,-0.0466
9/18/08,0.0384
9/19/08,0.0316
9/22/08,-0.0368
9/23/08,-0.0105
9/24/08,0.0033
9/25/08,0.0208
9/26/08,0.0012
9/29/08,-0.0851
9/30/08,0.045
10/01/08,-0.0153
10/02/08,-0.0403
10/03/08,-0.0107
10/06/08,-0.0402
10/07/08,-0.0569
10/08/08,-0.0145
10/09/08,-0.0484
10/10/08,-0.0153
10/13/08,0.1247
10/14/08,-0.0288
10/15/08,-0.0837
10/16/08,0.0462
10/17/08,-0.0025
10/20/08,0.0416
10/21/08,-0.0464
10/22/08,-0.0501
10/23/08,-0.0037
10/24/08,-0.031
10/27/08,-0.023
10/28/08,0.1087
10/29/08,-0.0139
10/30/08,0.0301
10/31/08,0.0053
11/03/08,0.0057
11/04/08,0.0361
11/05/08,-0.0567
11/06/08,-0.0503
11/07/08,0.0254
11/10/08,-0.0158
11/11/08,-0.0241
11/12/08,-0.0528
11/13/08,0.0652
11/14/08,-0.0452
11/17/08,-0.0273
11/18/08,0.01
11/19/08,-0.0601
11/20/08,-0.05
11/21/08,0.0584
11/24/08,0.0619
11/25/08,-0.0036
11/26/08,0.0456
11/28/08,0.0051
12/01/08,-0.0783
12/02/08,0.0387
12/03/08,0.0268
12/04/08,-0.0366
12/05/08,0.0352
12/08/08,0.0496
12/09/08,-0.0128
12/10/08,0.0042
12/11/08,-0.0296
12/12/08,0.0166
12/15/08,-0.0196
12/16/08,0.0495
12/17/08,-0.0087
12/18/08,-0.0214
12/19/08,0.0096
12/22/08,-0.0188
12/23/08,-0.0089
12/24/08,0.0025
12/26/08,0.0054
12/29/08,-0.0076
12/30/08,0.0255
12/31/08,0.0133
1/02/09,0.0404
1/05/09,-0.0066
1/06/09,0.0222
1/07/09,-0.0321
1/08/09,0.0091
1/09/09,-0.0239
1/12/09,-0.0189
1/13/09,-0.0017
1/14/09,-0.0332
1/15/09,0.0093
1/16/09,0.0101
1/20/09,-0.05
1/21/09,0.0481
1/22/09,-0.0231
1/23/09,0.0113
1/26/09,0.0126
1/27/09,0.0049
1/28/09,0.0321
1/29/09,-0.0322
1/30/09,-0.0252
2/02/09,0.012
2/03/09,0.0178
2/04/09,-0.0032
2/05/09,0.0175
2/06/09,0.0306
2/09/09,0.0003
2/10/09,-0.0428
2/11/09,0.0041
2/12/09,0.0066
2/13/09,-0.0007
2/17/09,-0.0444
2/18/09,-0.003
2/19/09,-0.0203
2/20/09,0.0002
2/23/09,-0.039
2/24/09,0.0369
2/25/09,-0.005
2/26/09,-0.0149
2/27/09,-0.0048
3/02/09,-0.036
3/03/09,-0.0021
3/04/09,0.028
3/05/09,-0.0355
3/06/09,-0.0067
3/09/09,-0.0274
3/10/09,0.0704
3/11/09,0.0168
3/12/09,0.032
3/13/09,0.0001
3/16/09,-0.0138
3/17/09,0.038
3/18/09,0.0176
3/19/09,-0.0008
3/20/09,-0.0182
3/23/09,0.0657
3/24/09,-0.0177
3/25/09,0.0026
3/26/09,0.0364
3/27/09,-0.0203
3/30/09,-0.0345
3/31/09,0.016
4/01/09,0.025
4/02/09,0.0334
4/03/09,0.0103
4/06/09,-0.0071
4/07/09,-0.0263
4/08/09,0.0146
4/09/09,0.0321
4/13/09,-0.006
4/14/09,-0.0131
4/15/09,-0.0003
4/16/09,0.0308
4/17/09,-0.0014
4/20/09,-0.0338
4/21/09,0.0172
4/22/09,0.0021
4/23/09,-0.0005
4/24/09,0.0212
4/27/09,-0.0081
4/28/09,-0.0015
4/29/09,0.0218
4/30/09,0.0043
5/01/09,0.0096
5/04/09,0.0211
5/05/09,-0.0026
5/06/09,0.005
5/07/09,-0.0283
5/08/09,0.0046
5/11/09,-0.0031
5/12/09,-0.0061
5/13/09,-0.0247
5/14/09,0.0112
5/15/09,-0.0034
5/18/09,0.0253
5/19/09,0.0048
5/20/09,-0.0068
5/21/09,-0.0188
5/22/09,-0.0026
5/26/09,0.0321
5/27/09,-0.01
5/28/09,0.012
5/29/09,0.009
6/01/09,0.0288
6/02/09,0.001
6/03/09,-0.0079
6/04/09,0.0123
6/05/09,0.0036
6/08/09,-0.0014
6/09/09,0.0086
6/10/09,-0.0004
6/11/09,0.0066
6/12/09,-0.0006
6/15/09,-0.0184
6/16/09,-0.0123
6/17/09,0.0065
6/18/09,-0.0014
6/19/09,0.0084
6/22/09,-0.0257
6/23/09,0.0009
6/24/09,0.0123
6/25/09,0.0191
6/26/09,-0.0003
6/29/09,0.0078
6/30/09,-0.0078
7/01/09,0.0063
7/02/09,-0.0267
7/06/09,-0.0038
7/07/09,-0.0248
7/08/09,-0.002
7/09/09,0.0042
7/10/09,0.0025
7/13/09,0.0194
7/14/09,0.003
7/15/09,0.0378
7/16/09,0.0139
7/17/09,0.0061
7/20/09,0.0124
7/21/09,0.0047
7/22/09,0.0037
7/23/09,0.0217
7/24/09,-0.0042
7/27/09,-0.0008
7/28/09,0.0024
7/29/09,-0.0031
7/30/09,0.0078
7/31/09,-0.0045
8/03/09,0.014
8/04/09,0.0005
8/05/09,-0.0101
8/06/09,-0.0078
8/07/09,0.0115
8/10/09,-0.0032
8/11/09,-0.0115
8/12/09,0.016
8/13/09,0.0065
8/14/09,-0.0097
8/17/09,-0.0259
8/18/09,0.0122
8/19/09,0.0062
8/20/09,0.0092
8/21/09,0.0169
8/24/09,0.0003
8/25/09,0.0013
8/26/09,0.0011
8/27/09,0.0024
8/28/09,0.0013
8/31/09,-0.0099
9/01/09,-0.0193
9/02/09,-0.0005
9/03/09,0.0054
9/04/09,0.0183
9/08/09,0.0085
9/09/09,0.0097
9/10/09,0.0166
9/11/09,-0.0004
9/14/09,0.0018
9/15/09,0.0053
9/16/09,0.0088
9/17/09,-0.0037
9/18/09,0.0042
9/21/09,0.0005
9/22/09,0.003
9/23/09,-0.0034
9/24/09,-0.0076
9/25/09,-0.0057
9/28/09,0.0177
9/29/09,-0.0043
9/30/09,-0.0012
10/01/09,-0.0267
10/02/09,-0.0049
10/05/09,0.0104
10/06/09,0.0174
10/07/09,0.0015
10/08/09,0.0042
10/09/09,0.0081
10/12/09,0.0003
10/13/09,0.0009
10/14/09,0.0129
10/15/09,-0.0001
10/16/09,-0.009
10/19/09,0.0114
10/20/09,-0.0028
10/21/09,-0.0042
10/22/09,0.007
10/23/09,-0.0076
10/26/09,-0.0056
10/27/09,-0.0086
10/28/09,-0.0175
10/29/09,0.0176
10/30/09,-0.024
11/02/09,0.0022
11/03/09,-0.0009
11/04/09,0.0047
11/05/09,0.0227
11/06/09,0.0018
11/09/09,0.0209
11/10/09,-0.0003
11/11/09,0.0055
11/12/09,-0.0059
11/13/09,0.01
11/16/09,0.0125
11/17/09,0.0042
11/18/09,-0.0045
11/19/09,-0.0148
