Date,Returns
10/27/05,-0.0168
10/28/05,0.0203
10/31/05,0.0075
11/01/05,-0.0024
11/02/05,0.0125
11/03/05,0.0083
11/04/05,-0.01
11/07/05,-0.005
11/08/05,0.0016
11/09/05,-0.001
11/10/05,-0.0082
11/11/05,0.0032
11/14/05,0.0009
11/15/05,-0.0006
11/16/05,0.01
11/17/05,0.0076
11/18/05,0.0025
11/21/05,0.0131
11/22/05,0.0072
11/23/05,0.0003
11/25/05,0.0035
11/28/05,-0.0166
11/29/05,0.0041
11/30/05,-0.0017
12/01/05,0.0206
12/02/05,-0.0008
12/05/05,0.0021
12/06/05,0.0036
12/07/05,-0.0062
12/08/05,0.0073
12/09/05,-0.003
12/12/05,0.004
12/13/05,0.005
12/14/05,0.0082
12/15/05,-0.0047
12/16/05,-0.0109
12/19/05,-0.0076
12/20/05,0.0038
12/21/05,0.0024
12/22/05,0.0032
12/23/05,-0.0001
12/27/05,-0.0157
12/28/05,0.0072
12/29/05,-0.0036
12/30/05,-0.003
1/03/06,0.0257
1/04/06,0.0043
1/05/06,-0.0062
1/06/06,0.0142
1/09/06,0.0022
1/10/06,0.0033
1/11/06,0.0007
1/12/06,-0.0064
1/13/06,0.0069
1/17/06,0.0084
1/18/06,-0.0069
1/19/06,0.0131
1/20/06,-0.0102
1/23/06,0.0062
1/24/06,0.0046
1/25/06,-0.0088
1/26/06,0.0034
1/27/06,0.0111
1/30/06,0.0085
1/31/06,-0.0013
2/01/06,-0.0034
2/02/06,-0.0099
2/03/06,-0.0061
2/06/06,0.011
2/07/06,-0.0207
2/08/06,0.0015
2/09/06,-0.007
2/10/06,-0.001
2/13/06,-0.0043
2/14/06,0.0039
2/15/06,0.001
2/16/06,0.0115
2/17/06,0.0053
2/21/06,0.0057
2/22/06,-0.0019
2/23/06,-0.0032
2/24/06,0.0063
2/27/06,-0.0046
2/28/06,-0.0095
3/01/06,0.0114
3/02/06,0.0039
3/03/06,0.0007
3/06/06,-0.0187
3/07/06,-0.007
3/08/06,-0.0009
3/09/06,-0.0046
3/10/06,0.0074
3/13/06,0.0072
3/14/06,0.0119
3/15/06,0.0064
3/16/06,0.0067
3/17/06,-0.0027
3/20/06,-0.0084
3/21/06,-0.0062
3/22/06,0.0088
3/23/06,0.0029
3/24/06,0.0047
3/27/06,0.0005
3/28/06,-0.0017
3/29/06,0.0095
3/30/06,-0.0021
3/31/06,-0.0065
4/03/06,0.0047
4/04/06,0.0082
4/05/06,0.0083
4/06/06,-0.0004
4/07/06,-0.0121
4/10/06,0.0061
4/11/06,-0.0065
4/12/06,0.0004
4/13/06,0.0019
4/17/06,0.0057
4/18/06,0.0234
4/19/06,0.0119
4/20/06,-0.0032
4/21/06,0.0106
4/24/06,-0.0049
4/25/06,-0.0083
4/26/06,-0.0049
4/27/06,-0.0065
4/28/06,0.0049
5/01/06,0.0052
5/02/06,0.0158
5/03/06,-0.006
5/04/06,0.0017
5/05/06,0.0116
5/08/06,-0.001
5/09/06,0.0021
5/10/06,0.003
5/11/06,-0.0109
5/12/06,-0.0213
5/15/06,-0.0097
5/16/06,0.0007
5/17/06,-0.0228
5/18/06,-0.0102
5/19/06,0.004
5/22/06,-0.0053
5/23/06,-0.0027
5/24/06,-0.0045
5/25/06,0.0185
5/26/06,0.0074
5/30/06,-0.016
5/31/06,0.0151
6/01/06,0.0099
6/02/06,0.0066
6/05/06,-0.025
6/06/06,-0.005
6/07/06,-0.0187
6/08/06,0.0045
6/09/06,-0.0053
6/12/06,-0.0161
6/13/06,-0.0176
6/14/06,0.0139
6/15/06,0.029
6/16/06,-0.0037
6/19/06,-0.0206
6/20/06,-0.0017
6/21/06,0.0152
6/22/06,-0.0011
6/23/06,0.0094
6/26/06,0.0076
6/27/06,-0.0042
6/28/06,0.0092
6/29/06,0.0253
6/30/06,0.0009
7/03/06,0.0091
7/05/06,-0.0048
7/06/06,0.0017
7/07/06,-0.0106
7/10/06,0.0031
7/11/06,0.0081
7/12/06,-0.0072
7/13/06,-0.0133
7/14/06,-0.0016
7/17/06,-0.013
7/18/06,0.0036
7/19/06,0.0177
7/20/06,-0.0169
7/21/06,-0.0112
7/24/06,0.0212
7/25/06,0.0112
7/26/06,0.0045
7/27/06,-0.0065
7/28/06,0.0076
7/31/06,0.0052
8/01/06,-0.0009
8/02/06,0.0065
8/03/06,0.0007
8/04/06,-0.0031
8/07/06,0.0005
8/08/06,-0.0034
8/09/06,-0.0023
8/10/06,0.0008
8/11/06,-0.0038
8/14/06,-0.0063
8/15/06,0.0096
8/16/06,0.0039
8/17/06,-0.0029
8/18/06,0.0066
8/21/06,0.0002
8/22/06,0.0036
8/23/06,-0.0099
8/24/06,0.0035
8/25/06,0.0011
8/28/06,-0.0007
8/29/06,0.0003
8/30/06,-0.006
8/31/06,0.0025
9/01/06,0.0077
9/05/06,0.0051
9/06/06,-0.0172
9/07/06,-0.003
9/08/06,-0.007
9/11/06,-0.0154
9/12/06,0.0024
9/13/06,0.0093
9/14/06,-0.0088
9/15/06,0.0016
9/18/06,0.0085
9/19/06,-0.0072
9/20/06,-0.0058
9/21/06,0.0011
9/22/06,-0.0047
9/25/06,0.0071
9/26/06,0.0136
9/27/06,0.0081
9/28/06,0.0009
9/29/06,-0.0032
10/02/06,-0.0036
10/03/06,-0.0118
10/04/06,0.0126
10/05/06,0.011
10/06/06,-0.0011
10/09/06,-0.0019
10/10/06,0.0082
10/11/06,-0.0056
10/12/06,0.0138
10/13/06,0.0053
10/16/06,0.0133
10/17/06,-0.0056
10/18/06,-0.0017
10/19/06,0.0079
10/20/06,-0.0064
10/23/06,0.0041
10/24/06,0.0074
10/25/06,0.0073
10/26/06,0.0017
10/27/06,-0.0069
10/30/06,-0.003
10/31/06,0.0021
11/01/06,-0.0056
11/02/06,-0.0001
11/03/06,0.0064
11/06/06,0.0077
11/07/06,0
11/08/06,0.01
11/09/06,0.0021
11/10/06,-0.0014
11/13/06,0.0022
11/14/06,0.0043
11/15/06,0.0058
11/16/06,-0.009
11/17/06,0.0034
11/20/06,-0.0002
11/21/06,0.0086
11/22/06,0.0003
11/24/06,-0.0014
11/27/06,-0.0116
11/28/06,0.0087
11/29/06,0.018
11/30/06,0.0032
12/01/06,0.0003
12/04/06,0.0077
12/05/06,0.0043
12/06/06,-0.0029
12/07/06,-0.0037
12/08/06,-0.0002
12/11/06,-0.0008
12/12/06,-0.002
12/13/06,0.0039
12/14/06,0.0089
12/15/06,-0.0043
12/18/06,-0.0141
12/19/06,0.0089
12/20/06,-0.0041
12/21/06,-0.0054
12/22/06,-0.0053
12/26/06,0.0047
12/27/06,0.0086
12/28/06,-0.001
12/29/06,-0.0066
1/03/07,-0.0135
1/04/07,-0.0087
1/05/07,-0.0038
1/08/07,0.0024
1/09/07,-0.003
1/10/07,-0.0031
1/11/07,0.0022
1/12/07,0.0116
1/16/07,-0.0039
1/17/07,0.0057
1/18/07,-0.0059
1/19/07,0.0127
1/22/07,-0.0066
1/23/07,0.0146
1/24/07,0.0051
1/25/07,-0.0127
1/26/07,0.0018
1/29/07,-0.0007
1/30/07,0.0108
1/31/07,0.0068
2/01/07,0.0107
2/02/07,0.0012
2/05/07,-0.0003
2/06/07,0.0024
2/07/07,-0.0014
2/08/07,0.0037
2/09/07,-0.0038
2/12/07,-0.0047
2/13/07,0.0112
2/14/07,0.0057
2/15/07,-0.0015
2/16/07,0.0006
2/20/07,0.0011
2/21/07,0.0035
2/22/07,0.0021
2/23/07,0.0029
2/26/07,0.0041
2/27/07,-0.0362
2/28/07,0.003
3/01/07,-0.0009
3/02/07,-0.015
3/05/07,-0.0096
3/06/07,0.0153
3/07/07,0.0045
3/08/07,0.0059
3/09/07,0.0011
3/12/07,0.0034
3/13/07,-0.0165
3/14/07,0.0089
3/15/07,0.0041
3/16/07,-0.0065
3/19/07,0.0136
3/20/07,0.008
3/21/07,0.0142
3/22/07,0.0066
3/23/07,0.0043
3/26/07,0.0034
3/27/07,-0.0039
3/28/07,-0.0043
3/29/07,0.005
3/30/07,-0.0056
4/02/07,0.0074
4/03/07,0.0053
4/04/07,0.002
4/05/07,0.002
4/09/07,0.0029
4/10/07,0.0051
4/11/07,-0.0066
4/12/07,0.0085
4/13/07,0.0009
4/16/07,0.0078
4/17/07,-0.0007
4/18/07,-0.0016
4/19/07,-0.0055
4/20/07,0.0139
4/23/07,0.0017
4/24/07,-0.0004
4/25/07,0.013
4/26/07,-0.0001
4/27/07,0
4/30/07,-0.0099
5/01/07,0.0026
5/02/07,0.0086
5/03/07,0.0041
5/04/07,0.0013
5/07/07,0.0037
5/08/07,-0.0008
5/09/07,0.0041
5/10/07,-0.0152
5/11/07,0.0139
5/14/07,0.0015
5/15/07,-0.0002
5/16/07,0.0049
5/17/07,0.0042
5/18/07,0.0092
5/21/07,0.0051
5/22/07,-0.0042
5/23/07,-0.0022
5/24/07,-0.0147
5/25/07,0.0095
5/29/07,0.0001
5/30/07,0.0142
5/31/07,0
6/01/07,0.0064
6/04/07,0.0044
6/05/07,-0.0044
6/06/07,-0.012
6/07/07,-0.0213
6/08/07,0.0106
6/11/07,0.0026
6/12/07,-0.0109
6/13/07,0.018
6/14/07,0.0107
6/15/07,0.0104
6/18/07,-0.001
6/19/07,0.0002
6/20/07,-0.0193
6/21/07,0.0113
6/22/07,-0.0116
6/25/07,-0.0047
6/26/07,-0.0093
6/27/07,0.0112
6/28/07,-0.0009
6/29/07,0.0033
7/02/07,0.0149
7/03/07,0.0034
7/05/07,0.0009
7/06/07,0.0053
7/09/07,0.0074
7/10/07,-0.0109
7/11/07,0.0069
7/12/07,0.0199
7/13/07,0.0066
7/16/07,-0.008
7/17/07,-0.0009
7/18/07,0.0078
7/19/07,0.0091
7/20/07,-0.0128
7/23/07,0.0048
7/24/07,-0.0253
7/25/07,0.0053
7/26/07,-0.029
7/27/07,-0.0177
7/30/07,0.0127
7/31/07,-0.0091
8/01/07,0.007
8/02/07,0.0013
8/03/07,-0.029
8/06/07,0.0148
8/07/07,0.0115
8/08/07,0.0118
8/09/07,-0.0286
8/10/07,0.0071
8/13/07,-0.0018
8/14/07,-0.0149
8/15/07,-0.0199
8/16/07,-0.0064
8/17/07,0.028
8/20/07,0.005
8/21/07,-0.0053
8/22/07,0.0143
8/23/07,-0.0007
8/24/07,0.0169
8/27/07,-0.0103
8/28/07,-0.0239
8/29/07,0.0253
8/30/07,-0.0026
8/31/07,0.0105
9/04/07,0.0137
9/05/07,-0.0062
9/06/07,0.008
9/07/07,-0.0182
9/10/07,-0.005
9/11/07,0.0144
9/12/07,0.0039
9/13/07,0.0055
9/14/07,0.0042
9/17/07,-0.0029
9/18/07,0.0286
9/19/07,0.0082
9/20/07,-0.0021
9/21/07,0.0067
9/24/07,-0.0054
9/25/07,-0.0023
9/26/07,0.0069
9/27/07,0.0058
9/28/07,-0.0045
10/01/07,0.0135
10/02/07,-0.0062
10/03/07,-0.0086
10/04/07,0.0046
10/05/07,0.0081
10/08/07,-0.0051
10/09/07,0.0143
10/10/07,0.0003
10/11/07,-0.0033
10/12/07,0.0068
10/15/07,-0.0014
10/16/07,-0.0023
10/17/07,-0.0022
10/18/07,0.0043
10/19/07,-0.0306
10/22/07,-0.0012
10/23/07,0.0078
10/24/07,0.0052
10/25/07,0.0046
10/26/07,0.0101
10/29/07,0.0069
10/30/07,-0.0166
10/31/07,0.0168
11/01/07,-0.0254
11/02/07,0.0084
11/05/07,-0.002
11/06/07,0.0181
11/07/07,-0.0255
11/08/07,0.0106
11/09/07,-0.0169
11/12/07,-0.025
11/13/07,0.0193
11/14/07,-0.002
11/15/07,-0.0147
11/16/07,0.0074
11/19/07,-0.014
11/20/07,0.0166
11/21/07,-0.0137
11/23/07,0.0143
11/26/07,-0.0169
11/27/07,0.0044
11/28/07,0.0229
11/29/07,0.0038
11/30/07,0.0043
12/03/07,0.0005
12/04/07,-0.0048
12/05/07,0.016
12/06/07,0.0173
12/07/07,0.001
12/10/07,0.0065
12/11/07,-0.0239
12/12/07,0.0138
12/13/07,0.0066
12/14/07,-0.014
12/17/07,-0.018
12/18/07,0.0098
12/19/07,0.0007
12/20/07,0.0102
12/21/07,0.0181
12/24/07,0.0062
12/26/07,0.0045
12/27/07,-0.0113
12/28/07,0.0055
12/31/07,-0.0101
1/02/08,-0.0066
1/03/08,0.0033
1/04/08,-0.0211
1/07/08,-0.0052
1/08/08,-0.0149
1/09/08,0.0095
1/10/08,0.0019
1/11/08,-0.0142
1/14/08,0.0148
1/15/08,-0.0264
1/16/08,-0.0195
1/17/08,-0.0366
1/18/08,-0.0001
1/22/08,-0.0187
1/23/08,0.0139
1/24/08,0.0146
1/25/08,-0.007
1/28/08,0.0156
1/29/08,0.0059
1/30/08,-0.0026
1/31/08,0.0114
2/01/08,0.0149
2/04/08,0.0009
2/05/08,-0.0323
2/06/08,-0.0091
2/07/08,0.0071
2/08/08,0.0046
2/11/08,0.0163
2/12/08,0.0053
2/13/08,0.0172
2/14/08,-0.0065
2/15/08,-0.0034
2/19/08,0.0131
2/20/08,0.0108
2/21/08,-0.0167
2/22/08,0.0076
2/25/08,0.0204
2/26/08,0.0094
2/27/08,-0.0068
2/28/08,0.0029
2/29/08,-0.0282
3/03/08,0.007
3/04/08,-0.008
3/05/08,0.0125
3/06/08,-0.0193
3/07/08,-0.0178
3/10/08,-0.0155
3/11/08,0.0389
3/12/08,-0.0081
3/13/08,0.0119
3/14/08,-0.0146
3/17/08,-0.0172
3/18/08,0.0335
3/19/08,-0.0402
3/20/08,0.0052
3/24/08,0.0152
3/25/08,0.0075
3/26/08,0.0076
3/27/08,-0.0075
3/28/08,-0.0039
3/31/08,0.0058
4/01/08,0.0235
4/02/08,0.007
4/03/08,0.0015
4/04/08,0.0106
4/07/08,0.001
4/08/08,0.0042
4/09/08,-0.0013
4/10/08,0.0022
4/11/08,-0.0139
4/14/08,0.0089
4/15/08,0.0076
4/16/08,0.0266
4/17/08,-0.004
4/18/08,0.0163
4/21/08,0.0027
4/22/08,-0.006
4/23/08,-0.0036
4/24/08,-0.0108
4/25/08,0.0116
4/28/08,-0.0026
4/29/08,-0.0122
4/30/08,0.0039
5/01/08,-0.0039
5/02/08,0.0088
5/05/08,0.0034
5/06/08,0.0132
5/07/08,-0.0133
5/08/08,0.0125
5/09/08,-0.0049
5/12/08,0.0068
5/13/08,0.0079
5/14/08,-0.0024
5/15/08,0.0113
5/16/08,0.0131
5/19/08,0.0054
5/20/08,0.0025
5/21/08,-0.0135
5/22/08,-0.0039
5/23/08,-0.0155
5/27/08,-0.0014
5/28/08,0.0123
5/29/08,-0.0077
5/30/08,0.0075
6/02/08,-0.0038
6/03/08,-0.0104
6/04/08,-0.0041
6/05/08,0.0273
6/06/08,-0.0215
6/09/08,0.0156
6/10/08,-0.0117
6/11/08,-0.003
6/12/08,-0.0059
6/13/08,0.0143
6/16/08,0.0017
6/17/08,0.0067
6/18/08,-0.0044
6/19/08,-0.0081
6/20/08,-0.0123
6/23/08,0.0187
6/24/08,-0.0155
6/25/08,-0.0023
6/26/08,-0.0216
6/27/08,0.0008
6/30/08,0.011
7/01/08,0.0032
7/02/08,-0.0296
7/03/08,-0.0029
7/07/08,-0.0138
7/08/08,-0.0016
7/09/08,-0.0132
7/10/08,0.0198
7/11/08,-0.0058
7/14/08,0.002
7/15/08,-0.0245
7/16/08,-0.0045
7/17/08,-0.0093
7/18/08,0.0043
7/21/08,0.0194
7/22/08,-0.0077
7/23/08,-0.022
7/24/08,-0.0147
7/25/08,0.0084
7/28/08,-0.0063
7/29/08,0.0068
7/30/08,0.0357
7/31/08,-0.0253
8/01/08,-0.0083
8/04/08,-0.0316
8/05/08,0.0146
8/06/08,0.0131
8/07/08,-0.0124
8/08/08,0.01
8/11/08,0.0003
8/12/08,-0.0053
8/13/08,0.0177
8/14/08,-0.0058
8/15/08,-0.0044
8/18/08,-0.0093
8/19/08,0.0071
8/20/08,0.0143
8/21/08,0.0106
8/22/08,-0.0019
8/25/08,-0.0163
8/26/08,0.01
8/27/08,0.0111
8/28/08,0.0061
8/29/08,-0.0133
9/02/08,-0.0266
9/03/08,-0.0066
9/04/08,-0.0254
9/05/08,-0.0009
9/08/08,0.003
9/09/08,-0.0475
9/10/08,0.0199
9/11/08,0.0134
9/12/08,0.0204
9/15/08,-0.0508
9/16/08,0.0187
9/17/08,-0.0351
9/18/08,0.0305
9/19/08,0.046
9/22/08,-0.0218
9/23/08,-0.0238
9/24/08,-0.0033
9/25/08,0.0156
9/26/08,-0.0124
9/29/08,-0.083
9/30/08,0.0425
10/01/08,-0.0137
10/02/08,-0.0555
10/03/08,-0.0088
10/06/08,-0.0406
10/07/08,-0.0516
10/08/08,-0.0036
10/09/08,-0.086
10/10/08,-0.0468
10/13/08,0.1452
10/14/08,-0.011
10/15/08,-0.1186
10/16/08,0.063
10/17/08,-0.0045
10/20/08,0.0774
10/21/08,-0.037
10/22/08,-0.0809
10/23/08,0.0314
10/24/08,-0.036
10/27/08,-0.0451
10/28/08,0.1071
10/29/08,0.0091
10/30/08,0.0419
10/31/08,0.0109
11/03/08,-0.0094
11/04/08,0.0473
11/05/08,-0.0469
11/06/08,-0.0549
11/07/08,0.0376
11/10/08,-0.0045
11/11/08,-0.0268
11/12/08,-0.0574
11/13/08,0.0898
11/14/08,-0.0416
11/17/08,-0.0156
11/18/08,0.0169
11/19/08,-0.0538
11/20/08,-0.0831
11/21/08,0.0911
11/24/08,0.05
11/25/08,0.005
11/26/08,0.0422
11/28/08,0.0027
12/01/08,-0.0904
12/02/08,0.0331
12/03/08,0.0129
12/04/08,-0.0475
12/05/08,0.0219
12/08/08,0.0416
12/09/08,-0.0126
12/10/08,0.0302
12/11/08,-0.0173
12/12/08,0.005
12/15/08,-0.0092
12/16/08,0.0431
12/17/08,-0.0108
12/18/08,-0.0322
12/19/08,-0.0014
12/22/08,-0.018
12/23/08,-0.009
12/24/08,0.005
12/26/08,0.0133
12/29/08,0.0019
12/30/08,0.0236
12/31/08,0.0164
1/02/09,0.0376
1/05/09,0.0074
1/06/09,0.0086
1/07/09,-0.0341
1/08/09,0.0091
1/09/09,-0.0232
1/12/09,-0.0241
1/13/09,0.0036
1/14/09,-0.0354
1/15/09,0.0103
1/16/09,0.0127
1/20/09,-0.0414
1/21/09,0.0409
1/22/09,-0.0176
1/23/09,0.0071
1/26/09,0.0111
1/27/09,0.0057
1/28/09,0.0249
1/29/09,-0.0294
1/30/09,-0.0222
2/02/09,-0.0109
2/03/09,0.0174
2/04/09,0.0014
2/05/09,0.0201
2/06/09,0.0202
2/09/09,-0.0016
2/10/09,-0.0432
2/11/09,-0.0058
2/12/09,-0.0008
2/13/09,-0.0013
2/17/09,-0.054
2/18/09,-0.0051
2/19/09,-0.0016
2/20/09,-0.0211
2/23/09,-0.0415
2/24/09,0.039
2/25/09,-0.0123
2/26/09,-0.0089
2/27/09,-0.0211
3/02/09,-0.0591
3/03/09,-0.0056
3/04/09,0.0345
3/05/09,-0.0474
3/06/09,0.0069
3/09/09,-0.0064
3/10/09,0.0514
3/11/09,-0.0019
3/12/09,0.0265
3/13/09,0.0023
3/16/09,0.0089
3/17/09,0.0265
3/18/09,0.0155
3/19/09,0.0079
3/20/09,-0.0273
3/23/09,0.0678
3/24/09,-0.0169
3/25/09,0.0066
3/26/09,0.0225
3/27/09,-0.0226
3/30/09,-0.034
3/31/09,0.0034
4/01/09,0.0181
4/02/09,0.0373
4/03/09,0.0131
4/06/09,-0.0108
4/07/09,-0.026
4/08/09,0.0115
4/09/09,0.0307
4/13/09,-0.0117
4/14/09,-0.0115
4/15/09,0.0098
4/16/09,0.0145
4/17/09,0.0068
4/20/09,-0.0414
4/21/09,0.0211
4/22/09,-0.0035
4/23/09,0.0096
4/24/09,0.0223
4/27/09,-0.0114
4/28/09,-0.0007
4/29/09,0.0253
4/30/09,-0.0068
5/01/09,0.0223
5/04/09,0.0312
5/05/09,-0.0102
5/06/09,0.0199
5/07/09,-0.013
5/08/09,0.0335
5/11/09,-0.0244
5/12/09,0.0042
5/13/09,-0.0326
5/14/09,0.0066
5/15/09,-0.0149
5/18/09,0.0312
5/19/09,0.0071
5/20/09,-0.002
5/21/09,-0.0246
5/22/09,0.0029
5/26/09,0.0252
5/27/09,-0.0174
5/28/09,0.0197
5/29/09,0.0112
6/01/09,0.0419
6/02/09,0.0016
6/03/09,-0.0257
6/04/09,0.017
6/05/09,-0.0006
6/08/09,-0.0042
6/09/09,0.0045
6/10/09,0.0041
6/11/09,0.0113
6/12/09,-0.0027
6/15/09,-0.0261
6/16/09,-0.0176
6/17/09,-0.0089
6/18/09,0.0048
6/19/09,-0.0066
6/22/09,-0.0356
6/23/09,0.0005
6/24/09,0.0031
6/25/09,0.0229
6/26/09,-0.0033
6/29/09,0.0121
6/30/09,-0.0099
7/01/09,0.0075
7/02/09,-0.0324
7/06/09,-0.0046
7/07/09,-0.0238
7/08/09,-0.0009
7/09/09,0.007
7/10/09,-0.0053
7/13/09,0.0198
7/14/09,0.0106
7/15/09,0.0315
7/16/09,0.0127
7/17/09,0.0002
7/20/09,0.0156
7/21/09,0.007
7/22/09,-0.0038
7/23/09,0.028
7/24/09,0.0095
7/27/09,0.0021
7/28/09,-0.009
7/29/09,-0.0121
7/30/09,0.0146
7/31/09,0.0036
8/03/09,0.0202
8/04/09,-0.0001
8/05/09,-0.0094
8/06/09,-0.0067
8/07/09,0.0081
8/10/09,-0.0022
8/11/09,-0.0102
8/12/09,0.0135
8/13/09,0.0073
8/14/09,-0.0131
8/17/09,-0.0265
8/18/09,0.0109
8/19/09,0.0109
8/20/09,0.0084
8/21/09,0.0227
8/24/09,0.0048
8/25/09,-0.0051
8/26/09,-0.0004
8/27/09,0.0005
8/28/09,-0.0021
8/31/09,-0.0135
9/01/09,-0.0166
9/02/09,-0.0049
9/03/09,0.0069
9/04/09,0.013
9/08/09,0.018
9/09/09,0.0058
9/10/09,0.0143
9/11/09,-0.0001
9/14/09,0.0079
9/15/09,0.01
9/16/09,0.0175
9/17/09,-0.0033
9/18/09,0.0027
9/21/09,-0.0086
9/22/09,0.0105
9/23/09,-0.0135
9/24/09,-0.0121
9/25/09,-0.0045
9/28/09,0.0157
9/29/09,-0.0009
9/30/09,-0.0046
10/01/09,-0.0278
10/02/09,-0.0079
10/05/09,0.0189
10/06/09,0.0166
10/07/09,0.0013
10/08/09,0.0175
10/09/09,0.0034
10/12/09,0.0058
10/13/09,-0.0019
10/14/09,0.0161
10/15/09,0.0099
10/16/09,-0.0026
10/19/09,0.0127
10/20/09,-0.0077
10/21/09,-0.0043
10/22/09,0.0102
10/23/09,-0.0176
10/26/09,-0.015
10/27/09,-0.0004
10/28/09,-0.026
10/29/09,0.0242
10/30/09,-0.0317
11/02/09,0.0055
11/03/09,0.0085
11/04/09,0.0002
11/05/09,0.0228
11/06/09,-0.0014
11/09/09,0.0222
11/10/09,-0.0004
11/11/09,0.0023
11/12/09,-0.0164
11/13/09,0.0075
11/16/09,0.0221
11/17/09,0.0006
11/18/09,-0.0034
11/19/09,-0.0179
11/20/09,-0.005
