Date,Returns
5/27/05,-0.0022
5/31/05,-0.0059
6/01/05,0.006
6/02/05,0.0009
6/03/05,-0.0087
6/06/05,-0.0007
6/07/05,-0.0002
6/08/05,-0.0061
6/09/05,0.005
6/10/05,-0.001
6/13/05,0.0029
6/14/05,0.0063
6/15/05,-0.0023
6/16/05,0.0079
6/17/05,0.0048
6/20/05,0.0008
6/21/05,-0.0046
6/22/05,-0.0028
6/23/05,-0.0076
6/24/05,-0.0032
6/27/05,-0.0035
6/28/05,0.0115
6/29/05,-0.0038
6/30/05,-0.0073
7/01/05,-0.0013
7/05/05,0.0063
7/06/05,-0.0075
7/07/05,0.0024
7/08/05,0.0148
7/11/05,0.004
7/12/05,0.0024
7/13/05,-0.0054
7/14/05,0.0088
7/15/05,0.004
7/18/05,-0.0068
7/19/05,0.003
7/20/05,0.0158
7/21/05,-0.0082
7/22/05,-0.0032
7/25/05,-0.0073
7/26/05,0.0031
7/27/05,0.0116
7/28/05,0.005
7/29/05,-0.0046
8/01/05,0.0058
8/02/05,0.0043
8/03/05,0.0001
8/04/05,-0.0106
8/05/05,-0.008
8/08/05,-0.0058
8/09/05,0.0091
8/10/05,-0.0015
8/11/05,0.0077
8/12/05,-0.0066
8/15/05,0.0029
8/16/05,-0.0077
8/17/05,0.0013
8/18/05,0.0003
8/19/05,-0.0054
8/22/05,0.0001
8/23/05,-0.0044
8/24/05,-0.0025
8/25/05,0.0015
8/26/05,-0.0047
8/29/05,0.0108
8/30/05,-0.0027
8/31/05,0.013
9/01/05,0.0009
9/02/05,-0.002
9/06/05,0.0151
9/07/05,0.0045
9/08/05,-0.0029
9/09/05,0.0046
9/12/05,-0.0028
9/13/05,-0.0105
9/14/05,-0.0042
9/15/05,-0.0013
9/16/05,0.0063
9/19/05,-0.0076
9/20/05,-0.0046
9/21/05,-0.0073
9/22/05,-0.0006
9/23/05,-0.002
9/26/05,-0.004
9/27/05,-0.006
9/28/05,0.0009
9/29/05,0.0032
9/30/05,0.0012
10/03/05,0.001
10/04/05,0.0034
10/05/05,-0.0178
10/06/05,-0.0107
10/07/05,-0.0019
10/10/05,-0.0009
10/11/05,-0.0066
10/12/05,-0.0009
10/13/05,0.0089
10/14/05,0.0055
10/17/05,-0.0022
10/18/05,-0.0025
10/19/05,0.0092
10/20/05,-0.0212
10/21/05,-0.0072
10/24/05,0.011
10/25/05,-0.0004
10/26/05,-0.0053
10/27/05,-0.0135
10/28/05,0.0116
10/31/05,0.0081
11/01/05,-0.0045
11/02/05,0.0044
11/03/05,0.0096
11/04/05,0.0046
11/07/05,0.0014
11/08/05,-0.0011
11/09/05,0.0037
11/10/05,0.0092
11/11/05,0.0017
11/14/05,-0.0079
11/15/05,0.004
11/16/05,-0.0035
11/17/05,0.0079
11/18/05,0.0043
11/21/05,0.0028
11/22/05,-0.0047
11/23/05,0.0006
11/25/05,0.0009
11/28/05,-0.011
11/29/05,-0.004
11/30/05,-0.0025
12/01/05,0.0081
12/02/05,0.0046
12/05/05,0.0015
12/06/05,-0.0053
12/07/05,-0.0028
12/08/05,0.0027
12/09/05,-0.0018
12/12/05,0.0011
12/13/05,0.0109
12/14/05,0.0005
12/15/05,0.0024
12/16/05,0.0002
12/19/05,0.0084
12/20/05,-0.0024
12/21/05,0.0068
12/22/05,0.0074
12/23/05,0.0003
12/27/05,-0.0096
12/28/05,0
12/29/05,-0.0039
12/30/05,-0.0052
1/03/06,0.0132
1/04/06,0.0099
1/05/06,0.0002
1/06/06,0.0058
1/09/06,0.01
1/10/06,-0.0041
1/11/06,-0.003
1/12/06,-0.0049
1/13/06,0.0021
1/17/06,-0.0023
1/18/06,0.0011
1/19/06,0.0068
1/20/06,-0.0169
1/23/06,-0.0018
1/24/06,-0.0047
1/25/06,-0.0011
1/26/06,0.0063
1/27/06,0.0111
1/30/06,-0.0051
1/31/06,-0.0006
2/01/06,0.0054
2/02/06,-0.0086
2/03/06,-0.0044
2/06/06,-0.0054
2/07/06,-0.0037
2/08/06,0.0118
2/09/06,-0.001
2/10/06,-0.0034
2/13/06,-0.0025
2/14/06,0.009
2/15/06,0.0091
2/16/06,0.0088
2/17/06,-0.0001
2/21/06,-0.0073
2/22/06,0.0069
2/23/06,-0.0036
2/24/06,0.0033
2/27/06,0.01
2/28/06,-0.0134
3/01/06,0.002
3/02/06,-0.0018
3/03/06,-0.0017
3/06/06,-0.0057
3/07/06,-0.0024
3/08/06,0.0062
3/09/06,-0.006
3/10/06,0.004
3/13/06,0.0022
3/14/06,0.0046
3/15/06,0.0025
3/16/06,-0.0005
3/17/06,0.0074
3/20/06,0.0021
3/21/06,-0.0083
3/22/06,0.0097
3/23/06,-0.0042
3/24/06,-0.0014
3/27/06,-0.007
3/28/06,-0.0094
3/29/06,0.0022
3/30/06,-0.0013
3/31/06,-0.0029
4/03/06,-0.0031
4/04/06,0.0006
4/05/06,-0.0034
4/06/06,-0.0072
4/07/06,-0.0118
4/10/06,-0.0011
4/11/06,-0.0089
4/12/06,0.0035
4/13/06,0.0006
4/17/06,-0.0037
4/18/06,0.0122
4/19/06,-0.0009
4/20/06,0.005
4/21/06,-0.0024
4/24/06,-0.0032
4/25/06,-0.0065
4/26/06,-0.0001
4/27/06,0.0058
4/28/06,0.0061
5/01/06,-0.0077
5/02/06,-0.0043
5/03/06,-0.0027
5/04/06,0.0034
5/05/06,0.0107
5/08/06,-0.0002
5/09/06,-0.0043
5/10/06,-0.0045
5/11/06,-0.005
5/12/06,-0.0068
5/15/06,0.0121
5/16/06,0.0009
5/17/06,-0.0137
5/18/06,-0.0069
5/19/06,0.0019
5/22/06,-0.0058
5/23/06,-0.005
5/24/06,0.0052
5/25/06,0.0112
5/26/06,0.0081
5/30/06,-0.0162
5/31/06,0.008
6/01/06,0.0116
6/02/06,0.0033
6/05/06,-0.0174
6/06/06,-0.0001
6/07/06,0.0036
6/08/06,0.0024
6/09/06,-0.0064
6/12/06,-0.0096
6/13/06,-0.005
6/14/06,0.0032
6/15/06,0.0159
6/16/06,-0.0024
6/19/06,-0.0099
6/20/06,-0.0031
6/21/06,0.0047
6/22/06,-0.0054
6/23/06,-0.0002
6/26/06,-0.0004
6/27/06,-0.0139
6/28/06,0.0025
6/29/06,0.0193
6/30/06,0.0068
7/03/06,0.0044
7/05/06,-0.0026
7/06/06,0.005
7/07/06,-0.0009
7/10/06,0.0001
7/11/06,0
7/12/06,-0.0091
7/13/06,-0.0099
7/14/06,-0.0086
7/17/06,0.001
7/18/06,-0.0003
7/19/06,0.0218
7/20/06,-0.0009
7/21/06,0
7/24/06,0.0219
7/25/06,0.0095
7/26/06,0.0056
7/27/06,-0.0023
7/28/06,0.0103
7/31/06,-0.0034
8/01/06,-0.0011
8/02/06,0.0039
8/03/06,-0.0046
8/04/06,-0.0019
8/07/06,-0.0061
8/08/06,-0.0028
8/09/06,-0.0003
8/10/06,-0.0001
8/11/06,-0.0057
8/14/06,0.0024
8/15/06,0.0105
8/16/06,0.0091
8/17/06,0.0025
8/18/06,0.0015
8/21/06,-0.0042
8/22/06,0.0015
8/23/06,-0.0004
8/24/06,0.0047
8/25/06,0.0011
8/28/06,0.0075
8/29/06,0.0056
8/30/06,0.0009
8/31/06,-0.0005
9/01/06,0.0057
9/05/06,-0.0027
9/06/06,-0.0084
9/07/06,-0.0065
9/08/06,0.0064
9/11/06,0.0009
9/12/06,0.0106
9/13/06,-0.0014
9/14/06,-0.0004
9/15/06,0.0021
9/18/06,0.0001
9/19/06,0
9/20/06,0.0065
9/21/06,-0.0038
9/22/06,-0.0058
9/25/06,0.0047
9/26/06,0.0017
9/27/06,0.006
9/28/06,-0.0009
9/29/06,0.0008
10/02/06,-0.0058
10/03/06,0.0019
10/04/06,0.0082
10/05/06,0.0023
10/06/06,-0.0005
10/09/06,0.0018
10/10/06,-0.0015
10/11/06,-0.0024
10/12/06,0.0072
10/13/06,-0.0017
10/16/06,0.0034
10/17/06,0.0026
10/18/06,0.0103
10/19/06,-0.0022
10/20/06,0.0038
10/23/06,0.0015
10/24/06,-0.0034
10/25/06,-0.0008
10/26/06,0.0041
10/27/06,-0.0047
10/30/06,-0.0043
10/31/06,-0.0029
11/01/06,-0.0068
11/02/06,0.0022
11/03/06,-0.0022
11/06/06,0.0125
11/07/06,0.006
11/08/06,-0.0088
11/09/06,-0.0228
11/10/06,0.0019
11/13/06,0.0004
11/14/06,0.0069
11/15/06,0.0052
11/16/06,0.0053
11/17/06,0.0066
11/20/06,-0.0029
11/21/06,-0.0007
11/22/06,0.0021
11/24/06,-0.0054
11/27/06,-0.0084
11/28/06,0.0021
11/29/06,0.0083
11/30/06,-0.0002
12/01/06,0.0017
12/04/06,-0.0033
12/05/06,0.0037
12/06/06,0.0016
12/07/06,-0.0035
12/08/06,0.0028
12/11/06,0.0001
12/12/06,-0.0012
12/13/06,-0.0024
12/14/06,0.0047
12/15/06,0.0024
12/18/06,-0.0025
12/19/06,0.0024
12/20/06,-0.0012
12/21/06,-0.0024
12/22/06,-0.005
12/26/06,0.001
12/27/06,0.0057
12/28/06,0.0005
12/29/06,-0.0036
1/03/07,0.0024
1/04/07,0.0125
1/05/07,-0.0053
1/08/07,0.0009
1/09/07,0.0015
1/10/07,0.0005
1/11/07,0.011
1/12/07,0.0037
1/16/07,0.0031
1/17/07,0.0043
1/18/07,0.0041
1/19/07,0.0026
1/22/07,-0.0063
1/23/07,-0.0048
1/24/07,0.0088
1/25/07,-0.0082
1/26/07,-0.0051
1/29/07,0.0001
1/30/07,0.0046
1/31/07,0.0042
2/01/07,0.0071
2/02/07,-0.0011
2/05/07,-0.0007
2/06/07,-0.0016
2/07/07,0.0001
2/08/07,0
2/09/07,-0.0047
2/12/07,-0.0035
2/13/07,0.0022
2/14/07,0.0056
2/15/07,0.0007
2/16/07,-0.0027
2/20/07,0.0017
2/21/07,-0.004
2/22/07,-0.0036
2/23/07,-0.0025
2/26/07,0.003
2/27/07,-0.0267
2/28/07,0.0023
3/01/07,-0.0082
3/02/07,-0.0104
3/05/07,-0.0061
3/06/07,0.0106
3/07/07,-0.0021
3/08/07,0.0046
3/09/07,0.003
3/12/07,0.001
3/13/07,-0.015
3/14/07,0.0018
3/15/07,0.0001
3/16/07,-0.0026
3/19/07,0.01
3/20/07,0.0064
3/21/07,0.0119
3/22/07,0.0011
3/23/07,-0.0051
3/26/07,0.0019
3/27/07,-0.0065
3/28/07,-0.0051
3/29/07,0.0054
3/30/07,0.0014
4/02/07,0.0039
4/03/07,0.0106
4/04/07,0.0045
4/05/07,0.0071
4/09/07,0.0006
4/10/07,0.0021
4/11/07,-0.0007
4/12/07,0.0099
4/13/07,0.0128
4/16/07,0.0087
4/17/07,0.0036
4/18/07,-0.0037
4/19/07,0.0064
4/20/07,0.0057
4/23/07,-0.0014
4/24/07,-0.0023
4/25/07,0.0068
4/26/07,0.0022
4/27/07,-0.004
4/30/07,-0.0067
5/01/07,0.0053
5/02/07,0.0048
5/03/07,0.0015
5/04/07,0.0046
5/07/07,0.0027
5/08/07,-0.0033
5/09/07,0.0012
5/10/07,-0.021
5/11/07,0.0065
5/14/07,-0.0002
5/15/07,-0.0041
5/16/07,0.008
5/17/07,-0.0052
5/18/07,0.0055
5/21/07,0.0029
5/22/07,0.0018
5/23/07,0.0012
5/24/07,-0.0049
5/25/07,0.001
5/29/07,0.0008
5/30/07,-0.0009
5/31/07,0.0036
6/01/07,0.002
6/04/07,-0.001
6/05/07,-0.0044
6/06/07,-0.0094
6/07/07,-0.0175
6/08/07,0.0071
6/11/07,0.0007
6/12/07,-0.0092
6/13/07,0.0096
6/14/07,0.0021
6/15/07,0.0082
6/18/07,-0.005
6/19/07,0.0011
6/20/07,-0.014
6/21/07,0.0027
6/22/07,-0.0159
6/25/07,-0.0022
6/26/07,0.0053
6/27/07,0.008
6/28/07,0.001
6/29/07,-0.0031
7/02/07,0.0088
7/03/07,0.0019
7/05/07,0.0009
7/06/07,-0.0011
7/09/07,-0.0005
7/10/07,-0.0106
7/11/07,0.0073
7/12/07,0.0135
7/13/07,-0.0004
7/16/07,-0.0011
7/17/07,-0.0051
7/18/07,-0.0048
7/19/07,-0.0002
7/20/07,-0.0079
7/23/07,0.0085
7/24/07,-0.0137
7/25/07,0.0045
7/26/07,-0.0182
7/27/07,-0.018
7/30/07,0.0052
7/31/07,-0.0096
8/01/07,0.0071
8/02/07,0.0069
8/03/07,-0.0143
8/06/07,0.0212
8/07/07,0.004
8/08/07,0.0152
8/09/07,-0.0194
8/10/07,-0.0073
8/13/07,0
8/14/07,-0.0092
8/15/07,-0.0047
8/16/07,-0.0028
8/17/07,0.0104
8/20/07,0.0003
8/21/07,0.0001
8/22/07,0.0095
8/23/07,0.0015
8/24/07,0.0069
8/27/07,-0.0061
8/28/07,-0.0136
8/29/07,0.0122
8/30/07,-0.0016
8/31/07,0.0076
9/04/07,0.0093
9/05/07,-0.0034
9/06/07,0.0082
9/07/07,-0.0131
9/10/07,-0.0003
9/11/07,0.0104
9/12/07,0.003
9/13/07,0.0029
9/14/07,-0.0008
9/17/07,-0.0093
9/18/07,0.0186
9/19/07,0.0095
9/20/07,-0.0046
9/21/07,0.0058
9/24/07,-0.0029
9/25/07,-0.0009
9/26/07,0.0068
9/27/07,0.0017
9/28/07,-0.0055
10/01/07,0.0134
10/02/07,-0.0021
10/03/07,0.0039
10/04/07,0.0036
10/05/07,0.0081
10/08/07,-0.0046
10/09/07,0.0037
10/10/07,-0.0013
10/11/07,-0.0049
10/12/07,0.0037
10/15/07,-0.0083
10/16/07,-0.0089
10/17/07,-0.001
10/18/07,0.0029
10/19/07,-0.0126
10/22/07,-0.0018
10/23/07,0.0119
10/24/07,-0.0029
10/25/07,-0.0011
10/26/07,0.0052
10/29/07,0.0028
10/30/07,-0.0019
10/31/07,0.0069
11/01/07,-0.0177
11/02/07,0.0003
11/05/07,-0.0029
11/06/07,0.0043
11/07/07,-0.0203
11/08/07,0.0039
11/09/07,-0.0054
11/12/07,0.0018
11/13/07,0.0134
11/14/07,-0.001
11/15/07,-0.0031
11/16/07,0.0042
11/19/07,-0.0103
11/20/07,0.0019
11/21/07,-0.0161
11/23/07,0.0144
11/26/07,-0.012
11/27/07,0.0213
11/28/07,0.0188
11/29/07,0.0032
11/30/07,0.003
12/03/07,-0.0091
12/04/07,-0.0039
12/05/07,0.0089
12/06/07,0.0063
12/07/07,-0.0015
12/10/07,0.0021
12/11/07,-0.0149
12/12/07,0.0012
12/13/07,-0.0026
12/14/07,-0.011
12/17/07,-0.0125
12/18/07,0.0065
12/19/07,-0.0033
12/20/07,0.0043
12/21/07,0.0108
12/24/07,0.0017
12/26/07,-0.0011
12/27/07,-0.0125
12/28/07,-0.0002
12/31/07,-0.0091
1/02/08,-0.0062
1/03/08,0.0032
1/04/08,-0.0117
1/07/08,0.0182
1/08/08,0.0092
1/09/08,0.0161
1/10/08,0.0031
1/11/08,0.002
1/14/08,-0.0043
1/15/08,-0.0153
1/16/08,0.0054
1/17/08,-0.0177
1/18/08,-0.0167
1/22/08,-0.0252
1/23/08,-0.0004
1/24/08,-0.0008
1/25/08,-0.017
1/28/08,0.014
1/29/08,0.0019
1/30/08,-0.0114
1/31/08,0.008
2/01/08,0.0162
2/04/08,0.0052
2/05/08,-0.02
2/06/08,-0.0007
2/07/08,0.0021
2/08/08,-0.0103
2/11/08,0.0006
2/12/08,0.0111
2/13/08,0.0107
2/14/08,-0.0126
2/15/08,0.0011
2/19/08,0.0028
2/20/08,-0.0025
2/21/08,-0.0111
2/22/08,0.0002
2/25/08,0.0209
2/26/08,0.0043
2/27/08,-0.0086
2/28/08,-0.0062
2/29/08,-0.0114
3/03/08,0.0022
3/04/08,0.001
3/05/08,-0.0019
3/06/08,-0.02
3/07/08,-0.0095
3/10/08,-0.0161
3/11/08,0.0186
3/12/08,-0.0011
3/13/08,0.0044
3/14/08,-0.0187
3/17/08,-0.0035
3/18/08,0.0249
3/19/08,-0.0055
3/20/08,0.0099
3/24/08,0.0092
3/25/08,0.0021
3/26/08,-0.0021
3/27/08,-0.0017
3/28/08,-0.0059
3/31/08,-0.0027
4/01/08,0.0205
4/02/08,-0.0069
4/03/08,0.0004
4/04/08,0.0096
4/07/08,0.0047
4/08/08,-0.0037
4/09/08,-0.0071
4/10/08,0.0129
4/11/08,-0.0155
4/14/08,-0.005
4/15/08,-0.0042
4/16/08,0.0087
4/17/08,-0.0117
4/18/08,0.0084
4/21/08,-0.0063
4/22/08,-0.0093
4/23/08,0.0084
4/24/08,0.0035
4/25/08,0.0067
4/28/08,0.0049
4/29/08,-0.0107
4/30/08,-0.0032
5/01/08,0.017
5/02/08,-0.0023
5/05/08,-0.0034
5/06/08,-0.0011
5/07/08,-0.0142
5/08/08,0.0024
5/09/08,-0.0038
5/12/08,0.0079
5/13/08,-0.0047
5/14/08,0.0055
5/15/08,0.0006
5/16/08,0.0014
5/19/08,0.0024
5/20/08,-0.0023
5/21/08,-0.0082
5/22/08,0.0059
5/23/08,-0.0101
5/27/08,0.0054
5/28/08,-0.0009
5/29/08,0.0172
5/30/08,0.0023
6/02/08,-0.0075
6/03/08,0.0016
6/04/08,0.003
6/05/08,0.0089
6/06/08,-0.0234
6/09/08,-0.0048
6/10/08,-0.0042
6/11/08,-0.0138
6/12/08,0.0044
6/13/08,0.0127
6/16/08,-0.0021
6/17/08,-0.0027
6/18/08,-0.0077
6/19/08,0.0116
6/20/08,-0.0131
6/23/08,0.0018
6/24/08,0.0024
6/25/08,0.0084
6/26/08,-0.0196
6/27/08,0.0041
6/30/08,0.0104
7/01/08,0.0092
7/02/08,-0.0045
7/03/08,0.0045
7/07/08,-0.0071
7/08/08,0.0309
7/09/08,-0.0035
7/10/08,0.0064
7/11/08,-0.0076
7/14/08,-0.0044
7/15/08,0.0171
7/16/08,0.0098
7/17/08,0.0081
7/18/08,-0.0054
7/21/08,-0.0022
7/22/08,0.0045
7/23/08,0.0045
7/24/08,-0.0008
7/25/08,0.0074
7/28/08,-0.0093
7/29/08,0.0062
7/30/08,-0.0009
7/31/08,0.0032
8/01/08,-0.0072
8/04/08,0.0086
8/05/08,0.0218
8/06/08,0.0064
8/07/08,-0.0139
8/08/08,0.0212
8/11/08,0.0034
8/12/08,-0.003
8/13/08,-0.0027
8/14/08,0.0047
8/15/08,0.0045
8/18/08,-0.0088
8/19/08,-0.0061
8/20/08,-0.0041
8/21/08,-0.0002
8/22/08,0.0105
8/25/08,-0.0135
8/26/08,0.0004
8/27/08,-0.0009
8/28/08,0.0085
8/29/08,-0.0111
9/02/08,0.001
9/03/08,0.0003
9/04/08,-0.0221
9/05/08,-0.0037
9/08/08,0.0149
9/09/08,-0.015
9/10/08,0.0019
9/11/08,0.0109
9/12/08,-0.0026
9/15/08,-0.0203
9/16/08,0.0054
9/17/08,-0.0331
9/18/08,0.0241
9/19/08,0.0092
9/22/08,-0.0232
9/23/08,-0.0037
9/24/08,0.0037
9/25/08,0.0153
9/26/08,0.0014
9/29/08,-0.0523
9/30/08,0.0301
10/01/08,-0.0027
10/02/08,-0.0154
10/03/08,-0.007
10/06/08,-0.0458
10/07/08,-0.0334
10/08/08,-0.0084
10/09/08,-0.067
10/10/08,-0.0333
10/13/08,0.111
10/14/08,-0.0024
10/15/08,-0.059
10/16/08,0.0369
10/17/08,-0.0029
10/20/08,0.0387
10/21/08,-0.0131
10/22/08,-0.0448
10/23/08,0.0112
10/24/08,-0.0259
10/27/08,-0.0281
10/28/08,0.0653
10/29/08,-0.0109
10/30/08,0.0254
10/31/08,0.013
11/03/08,0.0076
11/04/08,0.0151
11/05/08,-0.035
11/06/08,-0.0286
11/07/08,0.0276
11/10/08,-0.0033
11/11/08,-0.0137
11/12/08,-0.0317
11/13/08,0.0594
11/14/08,-0.0352
11/17/08,-0.0185
11/18/08,0.007
11/19/08,-0.0457
11/20/08,-0.0624
11/21/08,0.0364
11/24/08,0.0288
11/25/08,0.0007
11/26/08,0.0123
11/28/08,0.0125
12/01/08,-0.0635
12/02/08,0.0356
12/03/08,0.0296
12/04/08,-0.0236
12/05/08,0.0324
12/08/08,0.0136
12/09/08,-0.0204
12/10/08,0.0062
12/11/08,-0.0042
12/12/08,0.0083
12/15/08,-0.0086
12/16/08,0.0391
12/17/08,-0.0048
12/18/08,0.0045
12/19/08,0.007
12/22/08,-0.0058
12/23/08,-0.0036
12/24/08,0.0011
12/26/08,0.0016
12/29/08,-0.0073
12/30/08,0.0219
12/31/08,0.0116
1/02/09,0.0181
1/05/09,-0.0096
1/06/09,-0.0128
1/07/09,-0.0093
1/08/09,0.0057
1/09/09,-0.0068
1/12/09,-0.0098
1/13/09,0.0101
1/14/09,-0.0145
1/15/09,0.0062
1/16/09,0.0074
1/20/09,-0.0265
1/21/09,0.0233
1/22/09,-0.0046
1/23/09,0.0024
1/26/09,-0.0055
1/27/09,0.0166
1/28/09,0.0089
1/29/09,-0.0088
1/30/09,-0.0114
2/02/09,0.0084
2/03/09,0.0216
2/04/09,-0.007
2/05/09,0.007
2/06/09,0.0104
2/09/09,-0.0045
2/10/09,-0.0285
2/11/09,0.0116
2/12/09,0.0094
2/13/09,-0.0085
2/17/09,-0.0176
2/18/09,0.0002
2/19/09,-0.0037
2/20/09,-0.0098
2/23/09,-0.0192
2/24/09,0.0187
2/25/09,-0.0161
2/26/09,-0.0402
2/27/09,-0.043
3/02/09,-0.04
3/03/09,-0.0009
3/04/09,0.0241
3/05/09,-0.028
3/06/09,0.0181
3/09/09,-0.0073
3/10/09,0.0304
3/11/09,-0.0144
3/12/09,0.0501
3/13/09,0.0283
3/16/09,-0.0112
3/17/09,0.0163
3/18/09,0.0003
3/19/09,-0.0207
3/20/09,0.0015
3/23/09,0.0353
3/24/09,-0.0129
3/25/09,0.0061
3/26/09,0.0144
3/27/09,-0.0101
3/30/09,-0.007
3/31/09,0.003
4/01/09,-0.0021
4/02/09,0
4/03/09,-0.0131
4/06/09,0.0011
4/07/09,-0.0126
4/08/09,0.0109
4/09/09,0.0066
4/13/09,-0.0013
4/14/09,-0.0039
4/15/09,0.0047
4/16/09,0.0062
4/17/09,0.011
4/20/09,-0.021
4/21/09,-0.0038
4/22/09,-0.0138
4/23/09,0.0027
4/24/09,0.0049
4/27/09,0.0092
4/28/09,-0.0008
4/29/09,0.0113
4/30/09,-0.0042
5/01/09,-0.003
5/04/09,0.0186
5/05/09,0.0057
5/06/09,-0.0065
5/07/09,0.019
5/08/09,0.0091
5/11/09,-0.006
5/12/09,0.0119
5/13/09,-0.0043
5/14/09,0.0018
5/15/09,-0.011
5/18/09,0.0124
5/19/09,-0.0042
5/20/09,0.0029
5/21/09,-0.0105
5/22/09,0.0006
5/26/09,0.0151
5/27/09,-0.0113
5/28/09,0.004
5/29/09,0.0174
6/01/09,0.0035
6/02/09,0.0133
6/03/09,-0.0004
6/04/09,-0.0096
6/05/09,-0.003
6/08/09,-0.0082
6/09/09,-0.0008
6/10/09,-0.0054
6/11/09,0.0136
6/12/09,0.0044
6/15/09,-0.028
6/16/09,-0.0016
6/17/09,0.0199
6/18/09,0.0184
6/19/09,0.0053
6/22/09,-0.0184
6/23/09,-0.0012
6/24/09,0.0062
6/25/09,0.0281
6/26/09,0.0026
6/29/09,0.0044
6/30/09,-0.006
7/01/09,-0.0008
7/02/09,-0.0227
7/06/09,0.0054
7/07/09,-0.0078
7/08/09,0.0075
7/09/09,-0.0104
7/10/09,-0.0037
7/13/09,0.0159
7/14/09,0.0045
7/15/09,0.0107
7/16/09,0.0081
7/17/09,-0.005
7/20/09,0.0073
7/21/09,0.0142
7/22/09,-0.0061
7/23/09,0.0224
7/24/09,0.0163
7/27/09,0.0013
7/28/09,-0.0013
7/29/09,0.0034
7/30/09,0.0021
7/31/09,-0.0063
8/03/09,0.0071
8/04/09,0.0019
8/05/09,-0.0108
8/06/09,-0.0121
8/07/09,0.0082
8/10/09,0.0058
8/11/09,-0.0038
8/12/09,0.005
8/13/09,-0.002
8/14/09,-0.0028
8/17/09,-0.0048
8/18/09,0.0006
8/19/09,0.0146
8/20/09,0.0049
8/21/09,0.0125
8/24/09,0.0027
8/25/09,0.0036
8/26/09,0.0004
8/27/09,0.0017
8/28/09,-0.0081
8/31/09,-0.0021
9/01/09,-0.0132
9/02/09,-0.0027
9/03/09,-0.0007
9/04/09,0.0141
9/08/09,-0.0002
9/09/09,0.01
9/10/09,0.0051
9/11/09,-0.0017
9/14/09,0.0081
9/15/09,-0.0047
9/16/09,0.0038
9/17/09,0.0006
9/18/09,0
9/21/09,0.0066
9/22/09,-0.0021
9/23/09,-0.0097
9/24/09,-0.0032
9/25/09,0.0001
9/28/09,0.0157
9/29/09,-0.0004
9/30/09,-0.0034
10/01/09,-0.0188
10/02/09,-0.0018
10/05/09,0.0058
10/06/09,0.0082
10/07/09,0.0005
10/08/09,0.0026
10/09/09,0.0087
10/12/09,0.0026
10/13/09,-0.0083
10/14/09,0.0135
10/15/09,0.008
10/16/09,-0.0047
10/19/09,0.0089
10/20/09,-0.0141
10/21/09,-0.0128
10/22/09,0.0074
10/23/09,-0.0125
10/26/09,-0.0099
10/27/09,0.0021
10/28/09,-0.0159
10/29/09,0.0081
10/30/09,-0.0153
11/02/09,0.0057
11/03/09,0.0017
11/04/09,0.0077
11/05/09,0.0188
11/06/09,0.0026
11/09/09,0.0157
11/10/09,0.0047
11/11/09,0.0032
11/12/09,-0.0056
11/13/09,0.0015
11/16/09,0.0154
11/17/09,0.0011
11/18/09,0.0016
